season,week,name,partner,industry,age,p,rj,q,fr,n,placement,z_judge,z_fan
4,5,Joey Fatone,Kym Johnson,Musician,30.0,0.14204545454545456,3,0.12527011709495167,3,8,2,0.5523447707389945,0.4750018325723336
4,6,John Ratzenberger,Edyta Sliwinska,Entertainer,59.0,0.11176470588235295,7,0.15267507747236495,1,7,6,-1.6102183175902047,1.2923246855119288
4,6,Ian Ziering,Cheryl Burke,Entertainer,42.0,0.1411764705882353,4,0.14340982561501237,6,7,4,-0.08703882797784862,-1.2205288696501546
4,6,Laila Ali,Maksim Chmerkoskiy,Athlete,29.0,0.16470588235294117,1,0.14344348635213486,3,7,3,1.1315047637120366,0.2871832634470953
4,6,Apolo Anton Ohno,Julianne Hough,Athlete,24.0,0.16470588235294117,2,0.1434434863521253,3,7,1,1.1315047637120366,0.2871832634470953
4,6,Heather Mills,Jonathan Roberts,Model,39.0,0.13529411764705881,5,0.129145664707659,7,7,7,-0.39167472590032026,-1.7230995806825715
4,6,Billy Ray Cyrus,Karina Smirnoff,Musician,45.0,0.12352941176470589,6,0.1444389731485758,2,7,5,-1.000946521745262,0.789753974479512
4,6,Joey Fatone,Kym Johnson,Musician,30.0,0.1588235294117647,3,0.14344348635212775,3,7,2,0.8268688657895649,0.2871832634470953
4,7,John Ratzenberger,Edyta Sliwinska,Entertainer,59.0,0.14563106796116504,5,0.15370848153582012,6,6,6,-0.8516583167045437,-1.6431676725154982
4,7,Ian Ziering,Cheryl Burke,Entertainer,42.0,0.17475728155339806,3,0.1672580417450389,5,6,4,0.3275608910402097,-1.0954451150103321
4,7,Laila Ali,Maksim Chmerkoskiy,Athlete,29.0,0.19093851132686085,1,0.1675570908334995,2,6,3,0.9826826731206281,0.5477225575051661
4,7,Apolo Anton Ohno,Julianne Hough,Athlete,24.0,0.17475728155339806,4,0.16755709083348316,2,6,1,0.3275608910402097,0.5477225575051661
4,7,Billy Ray Cyrus,Karina Smirnoff,Musician,45.0,0.12297734627831715,6,0.176362204218668,1,6,5,-1.768828811617129,1.0954451150103321
4,7,Joey Fatone,Kym Johnson,Musician,30.0,0.19093851132686085,2,0.16755709083349038,2,6,2,0.9826826731206281,0.5477225575051661
4,8,Ian Ziering,Cheryl Burke,Entertainer,42.0,0.18725099601593626,4,0.19955289342557075,4,5,4,-0.45182599577992444,-0.9176629354822472
4,8,Laila Ali,Maksim Chmerkoskiy,Athlete,29.0,0.21115537848605578,3,0.20190394947253723,1,5,3,0.3953477463074334,0.8029550685469662
4,8,Apolo Anton Ohno,Julianne Hough,Athlete,24.0,0.23107569721115537,1,0.20190394947252233,1,5,1,1.1013258647135642,0.8029550685469662
4,8,Billy Ray Cyrus,Karina Smirnoff,Musician,45.0,0.15139442231075698,5,0.19473525815682813,5,5,5,-1.7225866089109607,-1.4912022701586516
4,8,Joey Fatone,Kym Johnson,Musician,30.0,0.21912350597609562,2,0.20190394947254156,1,5,2,0.6777389936698857,0.8029550685469662
4,9,Ian Ziering,Cheryl Burke,Entertainer,42.0,0.24472573839662448,4,0.23791357236903055,4,4,4,-1.507556722888814,-1.7320508075688772
4,9,Laila Ali,Maksim Chmerkoskiy,Athlete,29.0,0.25316455696202533,1,0.2540288092102726,1,4,3,0.9045340337332949,0.5773502691896257
4,9,Apolo Anton Ohno,Julianne Hough,Athlete,24.0,0.2489451476793249,3,0.25402880921033627,1,4,1,-0.30151134457775963,0.5773502691896257
4,9,Joey Fatone,Kym Johnson,Musician,30.0,0.25316455696202533,2,0.2540288092103606,1,4,2,0.9045340337332949,0.5773502691896257
4,10,Laila Ali,Maksim Chmerkoskiy,Athlete,29.0,0.3281854310465651,3,0.3333333333331956,1,3,3,-1.0690106049991634,-0.0
4,10,Apolo Anton Ohno,Julianne Hough,Athlete,24.0,0.33976850076853665,1,0.3333333333333966,1,3,1,1.3363233895988265,-0.0
4,10,Joey Fatone,Kym Johnson,Musician,30.0,0.3320460681848982,2,0.3333333333334079,1,3,2,-0.26731278459966307,-0.0
5,1,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.08171206225680934,5,0.08338582639122857,6,12,5,-0.14815221273648943,0.14484136487558028
5,1,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.0933852140077821,3,0.083385854969689,3,12,6,0.9185437189662383,1.013889554129062
5,1,Sabrina Bryan,Mark Ballas,Entertainer,23.0,0.10116731517509728,1,0.08338577553091127,9,12,7,1.62967434010139,-0.7242068243779014
5,1,Jennie Garth,Derek Hough,Entertainer,35.0,0.08171206225680934,6,0.08338582547473393,7,12,4,-0.14815221273648943,-0.14484136487558028
5,1,Floyd Mayweather Jr.,Karina Smirnoff,Athlete,30.0,0.07003891050583658,11,0.08338433899987313,10,12,9,-1.2148481444392172,-1.013889554129062
5,1,Josie Maran,Alec Mazo,Model,29.0,0.0622568093385214,12,0.08275948004800454,11,12,12,-1.925978765574369,-1.3035722838802226
5,1,Albert Reed,Anna Trebunskaya,Model,22.0,0.08171206225680934,7,0.08241434445657028,12,12,11,-0.14815221273648943,-1.5932550136313832
5,1,Helio Castroneves,Julianne Hough,Athlete,32.0,0.09727626459143969,2,0.08338582659140366,5,12,1,1.2741090295338142,0.43452409462674085
5,1,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.0933852140077821,4,0.08338582539820275,8,12,2,0.9185437189662383,-0.43452409462674085
5,1,Wayne Newton,Cheryl Burke,Musician,65.0,0.07392996108949416,10,0.0843545994604012,1,12,10,-0.8592828338716413,1.5932550136313832
5,1,Marie Osmond,Jonathan Roberts,Musician,47.0,0.08171206225680934,8,0.08338583004843365,4,12,3,-0.14815221273648943,0.7242068243779014
5,1,Mark Cuban,Kym Johnson,Entertainer,49.0,0.08171206225680934,9,0.08338647263054794,2,12,8,-0.14815221273648943,1.3035722838802226
5,2,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.08823529411764706,5,0.090925601443963,8,11,5,-0.1972026594366526,-0.6324555320336759
5,2,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.08823529411764706,6,0.09092597811446086,3,11,6,-0.1972026594366526,0.9486832980505138
5,2,Sabrina Bryan,Mark Ballas,Entertainer,23.0,0.1092436974789916,2,0.09092497328774497,9,11,7,1.3522468075656275,-0.9486832980505138
5,2,Jennie Garth,Derek Hough,Entertainer,35.0,0.08823529411764706,7,0.09092560834780568,6,11,4,-0.1972026594366526,-0.0
5,2,Floyd Mayweather Jr.,Karina Smirnoff,Athlete,30.0,0.08823529411764706,8,0.09090628458815657,10,11,9,-0.1972026594366526,-1.2649110640673518
5,2,Albert Reed,Anna Trebunskaya,Model,22.0,0.08823529411764706,9,0.07823529959812157,11,11,11,-0.1972026594366526,-1.5811388300841895
5,2,Helio Castroneves,Julianne Hough,Athlete,32.0,0.1134453781512605,1,0.09092561002669153,5,11,1,1.6621367009660835,0.31622776601683794
5,2,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.09663865546218488,4,0.090925608065208,7,11,2,0.4225771273642594,-0.31622776601683794
5,2,Wayne Newton,Cheryl Burke,Musician,65.0,0.06302521008403361,11,0.10344538463173504,1,11,10,-2.0565420198393896,1.5811388300841895
5,2,Marie Osmond,Jonathan Roberts,Musician,47.0,0.10084033613445378,3,0.09092564378366139,4,11,3,0.7324670207647154,0.6324555320336759
5,2,Mark Cuban,Kym Johnson,Entertainer,49.0,0.07563025210084033,10,0.0909340081124514,2,11,8,-1.1268723396380216,1.2649110640673518
5,3,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.09623430962343096,7,0.10000324201474742,8,10,5,-0.2891216547914563,-0.8703882797784892
5,3,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.11297071129707113,1,0.10000808787241501,3,10,6,0.9958634776150148,0.8703882797784892
5,3,Sabrina Bryan,Mark Ballas,Entertainer,23.0,0.11297071129707113,2,0.09999514155290727,9,10,7,0.9958634776150148,-1.2185435916898848
5,3,Jennie Garth,Derek Hough,Entertainer,35.0,0.1087866108786611,4,0.10000331331138687,7,10,4,0.6746171945133973,-0.5222329678670935
5,3,Floyd Mayweather Jr.,Karina Smirnoff,Athlete,30.0,0.08786610878661087,8,0.09975360474244975,10,10,9,-0.9316142209946924,-1.5666989036012806
5,3,Helio Castroneves,Julianne Hough,Athlete,32.0,0.100418410041841,6,0.10000333873969032,5,10,1,0.03212462831016122,0.17407765595569785
5,3,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.11297071129707113,3,0.10000333772725875,6,10,2,0.9958634776150148,-0.17407765595569785
5,3,Wayne Newton,Cheryl Burke,Musician,65.0,0.07531380753138076,10,0.10011433731534103,1,10,10,-1.8953530702995447,1.5666989036012806
5,3,Marie Osmond,Jonathan Roberts,Musician,47.0,0.1087866108786611,5,0.10000375730908255,4,10,3,0.6746171945133973,0.5222329678670935
5,3,Mark Cuban,Kym Johnson,Entertainer,49.0,0.08368200836820083,9,0.10011183941472113,2,10,8,-1.25286050409631,1.2185435916898848
5,4,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.11538461538461539,2,0.11130161953238432,7,9,5,0.45226701686664683,-0.7745966692414834
5,4,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.1111111111111111,5,0.11135943630912029,2,9,6,0.0,1.161895003862225
5,4,Sabrina Bryan,Mark Ballas,Entertainer,23.0,0.1282051282051282,1,0.11120508754278402,8,9,7,1.8090680674665816,-1.161895003862225
5,4,Jennie Garth,Derek Hough,Entertainer,35.0,0.11538461538461539,3,0.11130246639964675,6,9,4,0.45226701686664683,-0.3872983346207417
5,4,Floyd Mayweather Jr.,Karina Smirnoff,Athlete,30.0,0.09829059829059829,8,0.10832227057337715,9,9,9,-1.3568010505999362,-1.5491933384829668
5,4,Helio Castroneves,Julianne Hough,Athlete,32.0,0.11538461538461539,4,0.1113027872417491,4,9,1,0.45226701686664683,0.3872983346207417
5,4,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.1111111111111111,6,0.11130277325473992,5,9,2,0.0,-0.0
5,4,Marie Osmond,Jonathan Roberts,Musician,47.0,0.1111111111111111,7,0.11130778329931694,3,9,3,0.0,0.7745966692414834
5,4,Mark Cuban,Kym Johnson,Entertainer,49.0,0.09401709401709402,9,0.11259577584688142,1,9,8,-1.8090680674665816,1.5491933384829668
5,5,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.1306532663316583,3,0.12527167848845974,6,8,5,0.4012901658609396,-0.6546536707079772
5,5,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.1306532663316583,4,0.1259017783639477,1,8,6,0.4012901658609396,1.5275252316519468
5,5,Sabrina Bryan,Mark Ballas,Entertainer,23.0,0.1407035175879397,2,0.12421905067404591,7,8,7,1.1146949051692745,-1.091089451179962
5,5,Jennie Garth,Derek Hough,Entertainer,35.0,0.12562814070351758,5,0.1252809114772293,5,8,4,0.04458779620677019,-0.2182178902359924
5,5,Helio Castroneves,Julianne Hough,Athlete,32.0,0.11557788944723618,6,0.12528440720332315,3,8,1,-0.6688169431015647,0.6546536707079772
5,5,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.1457286432160804,1,0.12528424449582826,4,8,2,1.4713972748234418,0.2182178902359924
5,5,Marie Osmond,Jonathan Roberts,Musician,47.0,0.10552763819095477,7,0.125338838046688,2,8,3,-1.3822216824099005,1.091089451179962
5,5,Mark Cuban,Kym Johnson,Entertainer,49.0,0.10552763819095477,8,0.12341909125047797,8,8,8,-1.3822216824099005,-1.5275252316519468
5,6,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.1388888888888889,4,0.14331739210497138,6,7,5,-0.27441064997422493,-1.0
5,6,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.12222222222222222,7,0.1495370634792467,1,7,6,-1.4269353798659743,1.5
5,6,Sabrina Bryan,Mark Ballas,Entertainer,23.0,0.1388888888888889,5,0.13287039581258,7,7,7,-0.27441064997422493,-1.5
5,6,Jennie Garth,Derek Hough,Entertainer,35.0,0.15,3,0.14340871020363322,5,7,4,0.49393916995360676,-0.5
5,6,Helio Castroneves,Julianne Hough,Athlete,32.0,0.15555555555555556,2,0.1434432270076928,3,7,1,0.8781140799175235,0.5
5,6,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.16666666666666666,1,0.14344170346818486,4,7,2,1.6464638998453551,-0.0
5,6,Marie Osmond,Jonathan Roberts,Musician,47.0,0.12777777777777777,6,0.14398150792369113,2,7,3,-1.0427604699020585,1.0
5,7,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.16346153846153846,5,0.16645615639242226,5,6,5,-0.7745966692414814,-0.8783100656536799
5,7,Jane Seymour,Tony Dovolani,Entertainer,56.0,0.16025641025641027,6,0.16351041330876245,6,6,6,-1.5491933384829628,-1.4638501094227998
5,7,Jennie Garth,Derek Hough,Entertainer,35.0,0.16987179487179488,2,0.16726654154539525,4,6,4,0.7745966692414881,-0.29277002188455997
5,7,Helio Castroneves,Julianne Hough,Athlete,32.0,0.16666666666666666,3,0.1675727643423185,2,6,1,0.0,0.8783100656536799
5,7,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.17307692307692307,1,0.16755921334829801,3,6,2,1.5491933384829695,0.29277002188455997
5,7,Marie Osmond,Jonathan Roberts,Musician,47.0,0.16666666666666666,4,0.16763491106280348,1,6,3,0.0,1.4638501094227998
5,8,Cameron Mathison,Edyta Sliwinska,Entertainer,38.0,0.19391634980988592,3,0.19347685246527593,5,5,5,-0.490511471587972,-1.414213562373095
5,8,Jennie Garth,Derek Hough,Entertainer,35.0,0.19011406844106463,4,0.199862942025277,4,5,4,-0.7970811413304553,-0.7071067811865475
5,8,Helio Castroneves,Julianne Hough,Athlete,32.0,0.21673003802281368,1,0.20226994275699636,1,5,1,1.3489065468669257,1.414213562373095
5,8,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.21292775665399238,2,0.20216351407502148,3,5,2,1.0423368771244423,-0.0
5,8,Marie Osmond,Jonathan Roberts,Musician,47.0,0.18631178707224336,5,0.20222674867742932,2,5,3,-1.1036508110729364,0.7071067811865475
5,9,Jennie Garth,Derek Hough,Entertainer,35.0,0.24786324786324787,3,0.23791261441234857,4,4,4,-0.3015113445777632,-1.3416407864998738
5,9,Helio Castroneves,Julianne Hough,Athlete,32.0,0.2564102564102564,1,0.25439170410263245,1,4,1,0.9045340337332897,1.3416407864998738
5,9,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.2564102564102564,2,0.2536660802209674,3,4,2,0.9045340337332897,-0.4472135954999579
5,9,Marie Osmond,Jonathan Roberts,Musician,47.0,0.23931623931623933,4,0.2540296012640516,2,4,3,-1.50755672288882,0.4472135954999579
5,10,Helio Castroneves,Julianne Hough,Athlete,32.0,0.35294095402801606,2,0.33543556592597645,1,3,1,0.6376879694326318,1.224744871391589
5,10,Mel B,Maksim Chmerkoskiy,Musician,32.0,0.35714222688890257,1,0.33123429206509,3,3,2,0.774323678650409,-1.224744871391589
5,10,Marie Osmond,Jonathan Roberts,Musician,47.0,0.2899168190830813,3,0.33333014200893357,2,3,3,-1.4120116480830407,-0.0
6,1,Cristian de la Fuente,Cheryl Burke,Entertainer,34.0,0.08641975308641975,6,0.08335065705155789,4,12,3,0.2027212135198458,0.700270668203628
6,1,Steve Guttenberg,Anna Trebunskaya,Entertainer,49.0,0.07407407407407407,8,0.08343516904118882,1,12,10,-0.6081636405595373,1.5695721873529593
6,1,Priscilla Presley,Louis van Amstel,Entertainer,62.0,0.09876543209876543,2,0.08335028847504863,9,12,8,1.0136060675992289,-0.7485651970452574
6,1,Marlee Matlin,Fabian Sanchez,Entertainer,42.0,0.09053497942386832,4,0.08335066410022504,3,12,7,0.47301616487964077,0.9900378412534051
6,1,Shannon Elizabeth,Derek Hough,Entertainer,34.0,0.08641975308641975,7,0.08335056487630638,8,12,6,0.2027212135198458,-0.4587980239954803
6,1,Marissa Jaret Winokur,Tony Dovolani,Entertainer,35.0,0.07407407407407407,9,0.08337235484601922,2,12,4,-0.6081636405595373,1.2798050143031823
6,1,Jason Taylor,Edyta Sliwinska,Athlete,33.0,0.09053497942386832,5,0.08335063624299809,6,12,2,0.47301616487964077,0.12073632210407387
6,1,Kristi Yamaguchi,Mark Ballas,Athlete,36.0,0.1111111111111111,1,0.08335063624299432,6,12,1,1.824490921678612,0.12073632210407387
6,1,Monica Seles,Jonathan Roberts,Athlete,34.0,0.06172839506172839,11,0.08325253841132457,11,12,11,-1.4190484946389206,-1.3280995431448115
6,1,Penn Jillette,Kym Johnson,Other,53.0,0.06584362139917696,10,0.08313615358649933,12,12,12,-1.1487535432791256,-1.6178667161945888
6,1,Adam Carolla,Julianne Hough,Media/Politics,43.0,0.06172839506172839,12,0.08334968596012823,10,12,9,-1.4190484946389206,-1.0383323700950344
6,1,Mario,Karina Smirnoff,Musician,21.0,0.09876543209876543,3,0.08335065116570951,5,12,5,1.0136060675992289,0.410503495153851
6,2,Cristian de la Fuente,Cheryl Burke,Entertainer,34.0,0.07782101167315175,8,0.0835587812686943,3,12,3,-0.35150686433320816,0.976467291870559
6,2,Steve Guttenberg,Anna Trebunskaya,Entertainer,49.0,0.0622568093385214,11,0.08465504585212645,1,12,10,-1.3439968342152087,1.548057901746008
6,2,Priscilla Presley,Louis van Amstel,Entertainer,62.0,0.08171206225680934,6,0.0835575552511669,9,12,8,-0.10338437186270802,-0.7383045377557884
6,2,Marlee Matlin,Fabian Sanchez,Entertainer,42.0,0.0933852140077821,4,0.08355851829188003,8,12,7,0.6409831055487923,-0.4525092328180638
6,2,Shannon Elizabeth,Derek Hough,Entertainer,34.0,0.0933852140077821,5,0.08355863399192989,7,12,6,0.6409831055487923,-0.16671392788033926
6,2,Marissa Jaret Winokur,Tony Dovolani,Entertainer,35.0,0.08171206225680934,7,0.08383794865098261,2,12,4,-0.10338437186270802,1.2622625968082837
6,2,Jason Taylor,Edyta Sliwinska,Athlete,33.0,0.10505836575875487,1,0.08355873053983125,4,12,2,1.3853505829602928,0.6906719869328345
6,2,Kristi Yamaguchi,Mark Ballas,Athlete,36.0,0.10505836575875487,2,0.08355873053983799,4,12,1,1.3853505829602928,0.6906719869328345
6,2,Monica Seles,Jonathan Roberts,Athlete,34.0,0.058365758754863814,12,0.08228329602419454,11,12,11,-1.5921193266857088,-1.3098951476312375
6,2,Penn Jillette,Kym Johnson,Other,53.0,0.06614785992217899,10,0.08076399426846888,12,12,12,-1.0958743417447085,-1.5956904525689621
6,2,Adam Carolla,Julianne Hough,Media/Politics,43.0,0.07392996108949416,9,0.0835500399241122,10,12,9,-0.5996293568037082,-1.024099842693513
6,2,Mario,Karina Smirnoff,Musician,21.0,0.10116731517509728,3,0.08355872539677493,6,12,5,1.1372280904897927,0.11908137705738532
6,3,Cristian de la Fuente,Cheryl Burke,Entertainer,34.0,0.10964912280701754,3,0.10011711686267102,2,10,3,0.8864052604279199,1.156703489647612
6,3,Steve Guttenberg,Anna Trebunskaya,Entertainer,49.0,0.09210526315789473,6,0.09521604627586984,10,10,10,-0.7252406676228408,-1.564951780111475
6,3,Priscilla Presley,Louis van Amstel,Entertainer,62.0,0.11403508771929824,2,0.10010119270130374,8,10,8,1.2893167424406102,-0.8845379626717031
6,3,Marlee Matlin,Fabian Sanchez,Entertainer,42.0,0.09210526315789473,7,0.10011399480824616,7,10,7,-0.7252406676228408,-0.5443310539518172
6,3,Shannon Elizabeth,Derek Hough,Entertainer,34.0,0.10526315789473684,4,0.10011567474589386,6,10,6,0.4834937784152298,-0.20412414523193143
6,3,Marissa Jaret Winokur,Tony Dovolani,Entertainer,35.0,0.08333333333333333,10,0.10398797710043126,1,10,4,-1.5310636316482211,1.496910398367498
6,3,Jason Taylor,Edyta Sliwinska,Athlete,33.0,0.10087719298245613,5,0.10011661466598877,3,10,2,0.08058229640253957,0.8164965809277263
6,3,Kristi Yamaguchi,Mark Ballas,Athlete,36.0,0.11842105263157894,1,0.10011661466598049,3,10,1,1.6922282244533002,0.8164965809277263
6,3,Adam Carolla,Julianne Hough,Media/Politics,43.0,0.09210526315789473,8,0.099998295707181,9,10,9,-0.7252406676228408,-1.2247448713915892
6,3,Mario,Karina Smirnoff,Musician,21.0,0.09210526315789473,9,0.10011647246643389,5,10,5,-0.7252406676228408,0.13608276348795448
6,4,Cristian de la Fuente,Cheryl Burke,Entertainer,34.0,0.11555555555555555,4,0.11125848903859573,2,9,3,0.31622776601683805,1.0928615144439164
6,4,Priscilla Presley,Louis van Amstel,Entertainer,62.0,0.09777777777777778,8,0.11106719987180698,8,9,8,-0.9486832980505132,-1.1769277847857558
6,4,Marlee Matlin,Fabian Sanchez,Entertainer,42.0,0.10666666666666667,5,0.11122408738611757,7,9,7,-0.31622776601683705,-0.7986295682474771
6,4,Shannon Elizabeth,Derek Hough,Entertainer,34.0,0.12444444444444444,3,0.11124149807531622,6,9,6,0.9486832980505142,-0.4203313517091984
6,4,Marissa Jaret Winokur,Tony Dovolani,Entertainer,35.0,0.10666666666666667,6,0.11160918374753594,1,9,4,-0.31622776601683705,1.471159730982195
6,4,Jason Taylor,Edyta Sliwinska,Athlete,33.0,0.1288888888888889,1,0.11125272376632254,3,9,2,1.2649110640673522,0.7145632979056377
6,4,Kristi Yamaguchi,Mark Ballas,Athlete,36.0,0.1288888888888889,2,0.11125272376633086,3,9,1,1.2649110640673522,0.7145632979056377
6,4,Adam Carolla,Julianne Hough,Media/Politics,43.0,0.08444444444444445,9,0.10984290677382125,9,9,9,-1.8973665961010273,-1.5552260013240344
6,4,Mario,Karina Smirnoff,Musician,21.0,0.10666666666666667,7,0.111251187574153,5,9,5,-0.31622776601683705,-0.04203313517091971
6,5,Cristian de la Fuente,Cheryl Burke,Entertainer,34.0,0.11734693877551021,5,0.12535872212918683,1,8,3,-0.5669467095138406,1.4411533842457842
6,5,Priscilla Presley,Louis van Amstel,Entertainer,62.0,0.10714285714285714,8,0.12327462332015712,8,8,8,-1.322875655532296,-1.547905486782509
6,5,Marlee Matlin,Fabian Sanchez,Entertainer,42.0,0.11224489795918367,7,0.12498657529753718,7,8,7,-0.9449111825230684,-1.1208970766356101
6,5,Shannon Elizabeth,Derek Hough,Entertainer,34.0,0.11734693877551021,6,0.12517456978965322,6,8,6,-0.5669467095138406,-0.693888666488711
6,5,Marissa Jaret Winokur,Tony Dovolani,Entertainer,35.0,0.12244897959183673,4,0.12533265199092605,2,8,4,-0.18898223650461388,1.0141449740988853
6,5,Jason Taylor,Edyta Sliwinska,Athlete,33.0,0.1377551020408163,2,0.12529641863062677,3,8,2,0.9449111825230673,0.5871365639519862
6,5,Kristi Yamaguchi,Mark Ballas,Athlete,36.0,0.14795918367346939,1,0.1252964186306222,3,8,1,1.7008401285415229,0.5871365639519862
6,5,Mario,Karina Smirnoff,Musician,21.0,0.1377551020408163,3,0.12528002021129073,5,8,5,0.9449111825230673,-0.2668802563418119
6,6,Cristian de la Fuente,Cheryl Burke,Entertainer,34.0,0.15,3,0.1440166218491856,1,7,3,0.4653789209955175,1.4071950894605838
6,6,Marlee Matlin,Fabian Sanchez,Entertainer,42.0,0.11666666666666667,7,0.14033426774722252,7,7,7,-1.7063893769835627,-1.5479145984066423
6,6,Shannon Elizabeth,Derek Hough,Entertainer,34.0,0.13333333333333333,5,0.1421963224522583,6,7,6,-0.6205052279940226,-1.055396317095438
